price,Selected,carat,cut,color,clarity,depth,table,x,y,z
608,No,0.30,Premium,H,VS2,61.8,60.0,4.31,4.26,2.65
608,No,0.30,Premium,H,VS2,60.9,61.0,4.30,4.27,2.61
608,No,0.30,Very Good,H,VS2,63.5,54.0,4.30,4.27,2.72
608,No,0.30,Premium,H,VS2,62.2,59.0,4.31,4.28,2.67
608,No,0.30,Premium,H,VS2,61.1,61.0,4.33,4.31,2.64
608,No,0.30,Premium,H,VS2,62.5,58.0,4.28,4.26,2.67
6411,No,1.06,Ideal,G,VS2,62.7,55.0,6.53,6.49,4.08
6412,No,1.01,Good,G,VS1,63.2,61.0,6.33,6.35,4.01
6412,No,1.01,Premium,G,VS1,59.8,59.0,6.50,6.55,3.90
6412,No,1.28,Ideal,G,SI2,61.5,57.0,6.93,7.00,4.28
6412,No,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98
6415,No,1.08,Premium,G,VS2,59.4,59.0,6.68,6.75,3.99
6415,No,1.08,Very Good,G,VS2,62.3,58.0,6.50,6.54,4.06
6415,No,1.27,Premium,I,VS1,62.2,59.0,6.87,6.92,4.29
6416,No,1.02,Premium,G,VS2,62.5,58.0,6.46,6.41,4.02
6416,No,1.01,Ideal,F,VS2,61.0,57.0,6.38,6.50,3.93
6416,No,1.01,Premium,F,VS2,59.2,60.0,6.51,6.54,3.86
6416,No,1.01,Good,F,VS2,63.1,60.0,6.36,6.39,4.02
6416,No,1.01,Very Good,F,VS2,62.8,59.0,6.33,6.41,4.00
6416,No,1.01,Premium,F,VS2,62.2,60.0,6.37,6.40,3.97
6416,No,1.01,Premium,F,VS2,61.7,58.0,6.42,6.48,3.98
6416,No,1.01,Ideal,F,VS2,62.0,56.0,6.46,6.51,4.02
6416,No,1.20,Premium,H,VS2,62.5,58.0,6.77,6.73,4.23
6416,No,1.20,Premium,H,VS2,62.4,59.0,6.73,6.69,4.19
6416,No,1.20,Premium,H,VS2,62.8,58.0,6.75,6.70,4.22
6416,No,1.02,Ideal,G,VS2,60.4,57.0,6.55,6.53,3.95
6416,No,1.02,Premium,G,VS2,61.5,59.0,6.44,6.41,3.95
6418,No,1.02,Ideal,G,VS2,62.5,55.0,6.43,6.49,4.04
6418,No,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02
6418,No,1.21,Ideal,I,VS1,62.2,54.5,6.81,6.86,4.25
6419,No,1.22,Very Good,I,VS2,59.6,58.0,6.95,6.98,4.15
6419,No,1.25,Ideal,I,VS2,62.5,56.0,6.87,6.92,4.31
6419,No,1.09,Ideal,H,VS2,61.4,57.0,6.61,6.65,4.07
6419,No,1.17,Ideal,G,SI1,60.7,56.0,6.79,6.84,4.13
6421,No,1.22,Very Good,G,SI1,63.4,56.0,6.75,6.78,4.29
6421,No,1.50,Good,J,SI2,63.6,58.0,7.25,7.18,4.59
6423,No,1.20,Very Good,H,VS2,63.2,54.0,6.73,6.78,4.27
6424,No,1.04,Very Good,G,VS2,62.8,56.0,6.42,6.48,4.05
6424,No,1.00,Ideal,F,VS2,61.7,58.0,6.37,6.43,3.95
6424,No,1.29,Ideal,H,SI1,62.6,56.0,6.96,6.93,4.35
6425,No,1.01,Premium,E,VS2,62.1,58.0,6.42,6.34,3.96
6426,No,1.08,Ideal,H,SI1,60.5,57.0,6.63,6.67,4.02
6426,No,1.06,Ideal,D,SI1,62.6,56.0,6.49,6.52,4.07
6429,No,1.29,Premium,I,SI1,61.8,59.0,6.99,6.96,4.31
6429,No,1.01,Good,D,VS2,61.6,61.0,6.43,6.45,3.97
6430,No,1.27,Ideal,J,VVS2,62.2,54.0,6.92,6.98,4.32
6431,No,1.32,Ideal,I,SI1,62.2,57.0,7.07,7.01,4.38
6431,No,1.32,Premium,H,SI2,62.7,58.0,7.05,6.99,4.40
6432,No,1.02,Very Good,G,VS2,60.9,56.0,6.47,6.51,3.95
6435,No,1.00,Very Good,G,VS1,59.1,61.0,6.48,6.54,3.85
6435,No,1.26,Premium,H,SI1,62.1,57.0,6.94,6.88,4.29
6435,No,1.23,Ideal,I,VS1,61.5,56.0,6.86,6.89,4.23
6435,No,1.14,Very Good,G,VS2,63.2,56.0,6.67,6.63,4.20
6435,No,1.20,Premium,F,SI1,62.9,58.0,6.76,6.69,4.23
6436,No,1.69,Premium,I,I1,62.4,60.0,7.59,7.56,4.73
6437,No,1.00,Good,G,SI1,59.9,58.0,6.44,6.48,3.87
6438,No,1.24,Very Good,G,SI1,61.8,59.0,6.85,6.88,4.24
6438,No,1.31,Premium,I,VS2,61.9,59.0,7.02,6.98,4.33
6439,No,1.01,Very Good,F,VS1,59.4,58.0,6.46,6.54,3.86
6439,No,1.01,Ideal,G,VS2,61.7,56.0,6.43,6.46,3.98
6439,No,1.01,Ideal,G,VS2,61.9,56.0,6.42,6.46,3.99
6439,No,1.01,Ideal,G,VS2,61.9,56.0,6.41,6.45,3.98
6439,No,1.23,Ideal,H,SI1,61.0,56.0,6.96,6.92,4.23
6440,No,1.00,Very Good,D,VS2,63.1,59.0,6.26,6.36,3.98
6440,No,1.18,Ideal,H,SI1,61.5,57.0,6.78,6.82,4.18
6440,No,1.25,Good,F,VS2,63.9,58.0,6.76,6.71,4.31
6440,No,1.21,Premium,E,SI1,62.9,58.0,6.79,6.78,4.27
6441,No,1.07,Very Good,E,VS2,60.4,58.0,6.61,6.66,4.01
6441,No,1.58,Ideal,I,SI2,62.3,57.0,7.42,7.34,4.60
6441,No,1.01,Premium,G,VS1,62.7,56.0,6.46,6.36,4.02
6441,No,0.90,Premium,D,VS1,61.2,58.0,6.27,6.25,3.83
6441,No,1.01,Premium,G,VS1,62.0,58.0,6.44,6.40,3.98
6442,No,1.33,Very Good,J,VS1,61.7,55.0,7.07,7.12,4.38
6442,No,1.30,Ideal,F,SI2,62.2,56.0,6.96,7.00,4.34
6442,No,1.30,Premium,I,VS2,60.1,58.0,7.10,7.14,4.28
6443,No,1.27,Very Good,I,VS2,62.4,58.0,6.83,6.89,4.28
6443,No,1.36,Ideal,D,SI2,61.2,57.0,7.15,7.19,4.39
6443,No,1.50,Premium,H,SI2,61.8,57.0,7.34,7.31,4.53
6444,No,0.91,Ideal,D,VS2,60.9,57.0,6.26,6.32,3.83
6445,No,1.11,Premium,G,VS2,60.4,58.0,6.76,6.72,4.07
6446,No,1.01,Good,F,VS2,63.9,58.0,6.39,6.32,4.06
6446,No,1.01,Premium,F,VS2,60.9,58.0,6.47,6.41,3.92
6447,No,1.02,Very Good,D,VS2,63.9,59.0,6.29,6.33,4.03
6448,No,1.14,Premium,F,SI1,61.1,58.0,6.77,6.72,4.12
6449,No,1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15
6449,No,1.01,Very Good,G,VS2,63.6,56.0,6.34,6.39,4.05
6449,No,1.00,Very Good,G,VS2,62.4,58.0,6.31,6.38,3.96
6449,No,1.22,Premium,G,SI1,62.1,58.0,6.89,6.84,4.26
6449,No,1.01,Ideal,G,VS2,61.9,58.0,6.37,6.43,3.96
6449,No,1.33,Ideal,J,VS1,62.5,58.0,6.99,7.03,4.38
6449,No,1.23,Ideal,I,SI1,62.1,57.0,6.83,6.88,4.26
6449,No,1.01,Good,D,VS2,64.5,58.0,6.27,6.31,4.06
6450,No,1.20,Ideal,H,SI1,62.0,58.0,6.78,6.83,4.22
6451,No,1.00,Premium,G,VS2,60.6,59.0,6.42,6.36,3.87
6451,No,1.30,Ideal,I,SI1,62.3,58.0,6.94,7.00,4.34
6451,No,1.28,Premium,I,VS2,62.5,61.0,6.89,6.86,4.30
6451,No,1.20,Premium,H,SI1,61.3,60.0,6.87,6.81,4.19
6451,No,1.28,Ideal,H,SI2,62.8,57.0,6.92,6.87,4.33
6451,No,1.00,Premium,G,VS2,60.0,59.0,6.54,6.46,3.90
6451,No,1.20,Premium,G,SI1,62.7,58.0,6.71,6.66,4.19
6453,No,1.09,Very Good,G,VS1,59.7,63.0,6.65,6.74,4.00
6453,No,1.09,Ideal,H,VS2,62.9,58.0,6.56,6.51,4.11
6455,No,1.31,Good,I,VS1,64.3,58.7,6.84,6.87,4.41
6455,No,1.45,Fair,F,SI2,64.4,58.0,7.17,7.11,4.59
6456,No,1.22,Ideal,F,SI1,62.8,55.0,6.87,6.79,4.29
6458,No,1.23,Very Good,H,SI1,61.0,59.0,6.91,6.86,4.20
6458,No,1.04,Ideal,H,SI1,61.6,55.0,6.51,6.54,4.02
6458,No,1.04,Premium,F,VS2,60.1,59.0,6.61,6.56,3.96
6458,No,1.04,Ideal,G,VS2,62.0,57.0,6.50,6.49,4.03
6458,No,1.28,Ideal,F,SI2,62.3,55.0,6.96,6.91,4.32
6458,No,1.36,Premium,F,SI2,61.4,59.0,7.16,7.12,4.38
6458,No,1.50,Premium,H,SI2,62.1,58.0,7.31,7.21,4.51
6458,No,1.12,Ideal,E,SI1,61.6,55.0,6.69,6.66,4.11
6459,No,1.23,Very Good,H,VS2,61.6,59.0,6.84,6.86,4.22
6459,No,1.23,Very Good,H,VS2,60.6,59.0,6.89,6.94,4.19
6459,No,1.22,Ideal,I,VS1,62.3,54.0,6.82,6.86,4.26
6459,No,1.07,Ideal,F,VS2,62.0,57.0,6.50,6.47,4.08
6460,No,1.03,Ideal,D,SI1,59.9,57.0,6.61,6.68,3.98
6460,No,1.03,Premium,E,VS2,60.0,59.0,6.60,6.54,3.94
6462,No,1.02,Good,E,VS2,63.2,60.0,6.29,6.34,3.99
6462,No,1.00,Premium,G,VS1,61.2,58.0,6.49,6.38,3.94
6463,No,1.34,Very Good,G,SI2,62.2,56.0,7.00,7.08,4.38
6464,No,1.34,Premium,G,SI2,61.7,58.0,7.04,7.10,4.36
6464,No,1.14,Very Good,D,SI1,62.7,59.0,6.64,6.67,4.17
6465,No,1.00,Good,G,VS1,63.6,59.0,6.34,6.30,4.02
6465,No,1.00,Ideal,G,VS1,62.2,56.0,6.41,6.35,3.97
6465,No,1.00,Ideal,G,VS1,62.7,54.0,6.42,6.37,4.01
6466,No,0.90,Very Good,E,VVS2,62.0,55.0,6.08,6.17,3.80
6467,No,1.03,Ideal,F,VS2,60.4,56.0,6.59,6.56,3.97
6468,No,1.00,Very Good,F,VS1,62.9,56.0,6.38,6.43,4.03
6468,No,1.00,Very Good,F,VS1,62.6,57.0,6.35,6.42,4.00
6468,No,1.20,Good,H,VS2,62.6,56.0,6.73,6.76,4.22
6468,No,1.00,Premium,F,VS2,62.4,60.0,6.38,6.35,3.97
6468,No,1.25,Ideal,E,SI1,61.1,57.0,6.93,6.89,4.22
6468,No,1.10,Premium,D,SI1,60.7,55.0,6.74,6.71,4.08
6468,No,1.00,Premium,F,VS2,62.6,60.0,6.37,6.29,3.96
6469,No,1.22,Ideal,I,VS1,62.3,57.0,6.81,6.85,4.25
6469,No,1.22,Ideal,I,VS1,61.9,55.7,6.81,6.84,4.23
6470,No,1.01,Premium,G,VVS2,61.3,61.0,6.47,6.32,3.92
6470,No,1.31,Ideal,F,SI1,62.4,56.0,6.98,6.90,4.33
6470,No,1.10,Ideal,H,VS1,61.4,57.0,6.65,6.64,4.08
6470,No,1.01,Premium,G,VVS2,61.9,60.0,6.45,6.41,3.98
6471,No,1.07,Ideal,G,VS2,63.0,55.0,6.55,6.50,4.11
6471,No,1.07,Premium,G,VS2,60.9,58.0,6.60,6.56,4.01
6471,No,1.07,Ideal,G,VS2,62.2,57.0,6.55,6.53,4.07
6471,No,1.07,Premium,G,VS2,60.5,56.0,6.71,6.64,4.04
6471,No,1.07,Premium,G,VS2,62.1,58.0,6.59,6.55,4.08
6471,No,1.20,Ideal,H,SI1,62.2,56.0,6.80,6.77,4.23
6472,No,1.27,Ideal,H,SI1,61.5,55.0,6.97,6.95,4.28
6473,No,1.29,Ideal,E,SI2,62.8,57.0,6.94,6.88,4.34
6474,No,1.70,Good,I,I1,63.6,58.0,7.52,7.48,4.77
6476,No,1.26,Ideal,H,SI1,61.7,58.0,6.95,6.90,4.27
6477,No,1.06,Good,G,VS1,63.4,57.0,6.45,6.48,4.10
6477,No,1.53,Ideal,H,I1,62.3,56.0,7.38,7.34,4.59
6477,No,1.26,Ideal,E,SI2,61.0,57.0,7.03,6.97,4.27
6478,No,1.21,Ideal,G,VS2,61.7,56.0,6.85,6.83,4.22
6479,No,1.02,Very Good,F,VS2,59.4,58.0,6.52,6.62,3.90
6479,No,1.02,Ideal,F,VS2,62.7,54.0,6.42,6.50,4.05
6479,No,1.02,Very Good,F,VS2,61.7,58.0,6.47,6.50,4.00
6479,No,1.02,Premium,F,VS2,61.3,58.0,6.42,6.54,3.97
6479,No,1.02,Good,F,VS2,63.3,59.0,6.37,6.40,4.04
6479,No,1.02,Ideal,F,VS2,62.7,56.0,6.39,6.44,4.02
6479,No,1.07,Ideal,H,VS1,60.2,59.0,6.66,6.69,4.02
6479,No,1.03,Premium,G,VS1,62.1,59.0,6.48,6.40,4.00
6480,No,1.01,Very Good,E,VS2,63.1,56.0,6.34,6.40,4.02
6480,No,1.09,Ideal,G,VS2,62.3,57.0,6.60,6.57,4.10
6480,No,1.33,Ideal,H,SI2,62.7,57.0,7.05,6.98,4.40
6480,No,1.33,Premium,G,SI2,63.0,59.0,7.00,6.97,4.40
6482,No,1.33,Very Good,H,SI2,62.5,58.0,7.04,6.97,4.38
6483,No,1.06,Very Good,G,VS2,61.7,57.0,6.50,6.57,4.03
6484,No,1.31,Ideal,H,SI2,62.2,57.0,6.96,7.00,4.34
6484,No,1.03,Premium,F,VS2,62.0,58.0,6.50,6.46,4.02
6485,No,1.20,Ideal,H,SI1,60.8,57.0,6.90,6.88,4.19
6486,No,1.05,Ideal,G,VS2,60.8,57.0,6.58,6.65,4.02
6486,No,1.05,Ideal,G,VS2,61.9,56.0,6.52,6.56,4.05
6486,No,1.05,Very Good,G,VS2,62.8,57.0,6.45,6.49,4.06
6487,No,1.03,Very Good,G,VS1,60.6,58.0,6.48,6.55,3.95
6487,No,1.20,Ideal,H,VS2,59.9,57.0,6.91,6.87,4.13
6488,No,1.01,Premium,E,VS2,62.4,60.0,6.39,6.43,4.00
6488,No,1.01,Very Good,E,VS2,62.9,57.0,6.37,6.43,4.02
6488,No,0.94,Ideal,G,VVS1,62.4,58.0,6.22,6.27,3.90
6488,No,1.24,Ideal,H,SI1,60.9,57.0,6.90,6.95,4.22
6492,No,1.22,Premium,G,SI1,60.7,59.0,6.92,6.96,4.21
6492,No,1.15,Ideal,G,VS2,61.4,57.0,6.78,6.74,4.15
6492,No,1.15,Premium,G,VS2,61.5,58.0,6.76,6.71,4.14
6494,No,1.20,Premium,G,SI1,63.0,60.0,6.81,6.75,4.27
6494,No,1.38,Very Good,J,VS2,62.7,56.0,7.06,7.11,4.44
6494,No,1.51,Premium,E,I1,59.0,62.0,7.41,7.36,4.36
6494,No,1.18,Ideal,I,VVS1,59.7,54.0,6.99,6.92,4.15
6495,No,1.37,Premium,G,SI2,59.6,60.0,7.24,7.18,4.30
6497,No,1.10,Very Good,H,VVS2,59.7,57.8,6.70,6.76,4.01
6499,No,1.01,Very Good,G,VS1,62.8,59.0,6.34,6.37,3.99
6499,No,1.01,Premium,G,VS1,62.6,59.0,6.38,6.46,4.02
6499,No,1.01,Premium,G,VS1,62.6,59.0,6.38,6.43,4.01
6499,No,1.01,Good,G,VS1,63.2,58.0,6.34,6.38,4.02
6499,No,1.01,Premium,G,VS1,62.7,58.0,6.38,6.41,4.01
6499,No,1.01,Good,G,VS1,63.7,57.0,6.32,6.37,4.04
6499,No,1.01,Premium,G,VS1,60.8,58.0,6.44,6.51,3.94
6499,No,1.01,Premium,G,VS1,62.3,59.0,6.38,6.42,3.99
6499,No,1.01,Ideal,G,VS1,61.8,57.0,6.40,6.45,3.97
6499,No,1.02,Ideal,G,VS2,61.4,55.0,6.48,6.51,3.99
6500,No,1.20,Premium,H,VS2,62.8,59.0,6.75,6.70,4.22
6500,No,1.14,Very Good,G,VS2,61.3,57.0,6.69,6.78,4.13
6501,No,1.01,Ideal,F,VS2,62.6,57.0,6.39,6.43,4.01
6501,No,1.01,Very Good,E,SI1,63.4,55.0,6.38,6.42,4.06
6502,No,1.20,Ideal,G,SI1,61.2,56.0,6.92,6.84,4.21
6502,No,1.35,Ideal,H,VS2,61.6,55.0,7.08,7.02,4.34
6503,No,1.24,Ideal,F,SI2,61.4,58.0,6.85,6.90,4.22
6503,No,1.12,Premium,G,VS2,61.7,56.0,6.72,6.61,4.11
6504,No,1.01,Ideal,G,VS1,62.0,57.0,6.44,6.36,3.97
6504,No,1.08,Good,H,VVS1,63.1,57.0,6.52,6.57,4.13
6504,No,1.09,Premium,G,VS2,60.9,56.0,6.70,6.67,4.07
6504,No,1.22,Premium,I,VS1,59.4,60.0,7.02,6.96,4.15
6504,No,1.01,Ideal,G,VS2,61.8,57.0,6.43,6.41,3.97
6504,No,1.09,Premium,G,VS2,61.7,58.0,6.60,6.53,4.05
6505,No,1.02,Premium,G,VS1,60.8,58.0,6.52,6.47,3.95
6505,No,1.21,Premium,H,SI1,61.6,61.0,6.88,6.83,4.22
6505,No,1.32,Premium,H,VS2,61.5,59.0,7.04,7.01,4.32
6505,No,1.21,Premium,D,SI2,62.5,57.0,6.79,6.71,4.22
6505,No,1.21,Premium,D,SI2,62.5,57.0,6.79,6.71,4.22
6509,No,1.29,Ideal,F,SI2,61.7,54.0,7.08,6.99,4.34
6509,No,1.01,Good,G,VS1,64.0,60.0,6.29,6.33,4.04
6509,No,1.01,Good,E,VS1,64.6,58.0,6.22,6.29,4.04
6509,No,1.29,Ideal,I,VS2,62.7,57.0,6.97,6.91,4.35
6509,No,1.02,Ideal,F,VS2,62.9,57.0,6.42,6.33,4.01
6509,No,1.23,Ideal,G,SI1,61.4,56.0,6.94,6.91,4.25
6511,No,1.51,Premium,H,SI2,62.9,58.0,7.31,7.26,4.58
6511,No,1.51,Ideal,I,VS2,60.7,57.0,7.42,7.35,4.48
6511,No,1.51,Good,J,SI1,64.1,61.0,7.19,7.16,4.60
6512,No,1.20,Ideal,H,SI1,62.7,55.0,6.76,6.73,4.23
6512,No,1.01,Ideal,G,VS2,60.1,55.0,6.53,6.58,3.94
6512,No,1.11,Ideal,F,SI1,61.1,57.0,6.67,6.69,4.08
6512,No,1.53,Premium,H,SI2,61.5,60.0,7.46,7.39,4.56
6513,No,1.33,Very Good,I,SI1,62.6,56.0,6.97,7.03,4.38
6513,No,0.92,Ideal,D,VS2,61.4,56.0,6.26,6.28,3.85
6516,No,1.01,Very Good,E,VS2,63.3,58.0,6.38,6.35,4.03
6516,No,1.01,Very Good,E,VS2,63.3,60.0,6.33,6.30,4.00
6516,No,1.01,Ideal,G,VS2,61.5,57.0,6.49,6.45,3.98
6517,No,1.01,Very Good,E,VS2,61.1,62.0,6.39,6.50,3.94
6517,No,1.01,Good,E,VS2,58.9,62.0,6.55,6.63,3.88
6517,No,1.15,Ideal,E,SI1,60.2,57.0,6.80,6.77,4.09
6518,No,1.00,Very Good,E,VS2,62.6,60.0,6.35,6.40,3.99
6518,No,1.20,Ideal,H,SI1,62.1,56.0,6.83,6.76,4.22
6518,No,1.22,Ideal,F,SI2,62.5,56.0,6.85,6.81,4.27
6520,No,1.32,Premium,H,VVS2,61.3,58.0,7.05,7.01,4.31
6521,No,1.00,Premium,F,VS2,61.9,59.0,6.36,6.41,3.95
6521,No,2.00,Good,J,I1,63.6,62.0,7.97,7.80,5.02
6522,No,1.01,Very Good,E,VS2,62.2,58.0,6.36,6.41,3.97
6522,No,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.60,3.95
6522,No,1.01,Very Good,E,VS2,63.3,56.0,6.34,6.37,4.02
6523,No,1.50,Good,J,SI1,64.5,56.0,7.09,7.18,4.60
6525,No,1.07,Very Good,G,VS2,62.9,59.0,6.49,6.52,4.09
6525,No,1.13,Ideal,G,VS2,62.7,57.0,6.65,6.68,4.18
6526,No,1.19,Very Good,F,SI1,60.8,59.0,6.85,6.89,4.18
6526,No,1.20,Very Good,G,SI1,62.8,60.0,6.71,6.79,4.24
6526,No,1.20,Very Good,G,SI1,62.8,57.0,6.68,6.73,4.21
6527,No,1.11,Premium,H,VS2,61.1,59.0,6.66,6.63,4.06
6529,No,1.04,Ideal,G,VS2,60.8,57.0,6.55,6.57,3.99
6529,No,1.01,Premium,G,VS1,59.8,59.0,6.55,6.50,3.90
6529,No,1.01,Very Good,G,VS1,63.2,61.0,6.35,6.33,4.01
6529,No,1.01,Very Good,G,VS1,63.5,59.0,6.36,6.31,4.02
6529,No,1.01,Good,G,VS1,63.7,56.0,6.37,6.29,4.03
6529,No,1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32
6530,No,1.08,Ideal,G,VS2,62.5,56.0,6.57,6.54,4.10
6530,No,1.15,Fair,G,VS1,64.6,57.0,6.60,6.50,4.23
6530,No,1.22,Very Good,F,SI1,63.1,58.0,6.80,6.74,4.27
6531,No,1.22,Very Good,G,SI2,59.2,61.0,6.99,6.92,4.12
6532,No,1.09,Ideal,D,SI1,61.3,55.9,6.61,6.65,4.06
6532,No,1.08,Premium,G,VS2,62.3,58.0,6.54,6.50,4.06
6532,No,1.08,Premium,G,VS2,60.1,59.0,6.70,6.64,4.01
6532,No,1.08,Ideal,G,VS2,62.4,55.0,6.62,6.55,4.11
6532,No,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05
6532,No,1.27,Premium,I,VS1,62.2,59.0,6.92,6.87,4.29
6532,No,1.08,Premium,G,VS2,59.4,59.0,6.75,6.68,3.99
6532,No,1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07
6533,No,1.01,Very Good,F,VS2,63.3,57.0,6.41,6.33,4.03
6533,No,1.01,Premium,F,VS2,61.7,58.0,6.48,6.42,3.98
6533,No,1.01,Premium,F,VS2,62.2,60.0,6.40,6.37,3.97
6533,No,1.01,Premium,F,VS2,59.3,62.0,6.48,6.44,3.83
6533,No,1.01,Premium,F,VS2,59.2,60.0,6.54,6.51,3.86
6533,No,1.01,Ideal,F,VS2,62.0,56.0,6.51,6.46,4.02
6533,No,1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.00
6533,No,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.36,4.02
6534,No,1.10,Ideal,G,VS2,62.0,56.0,6.60,6.68,4.12
6534,No,1.10,Premium,G,VS2,60.2,58.0,6.71,6.75,4.05
6534,No,1.20,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19
6534,No,1.11,Premium,G,VS2,61.4,58.0,6.70,6.66,4.10
6535,No,1.00,Ideal,H,VVS1,61.5,59.0,6.37,6.41,3.93
6535,No,1.10,Ideal,G,VS1,61.3,54.0,6.69,6.65,4.09
6537,No,1.29,Very Good,I,VS2,61.8,58.0,6.94,6.98,4.30
6539,No,1.03,Very Good,G,VS1,62.2,57.0,6.42,6.47,4.01
6539,No,1.03,Very Good,G,VS1,63.0,56.0,6.43,6.46,4.06
6539,No,1.08,Ideal,D,SI1,62.7,57.0,6.52,6.56,4.10
6539,No,1.08,Ideal,D,SI1,60.3,57.0,6.68,6.71,4.04
6540,No,1.01,Very Good,F,VS2,63.2,59.0,6.30,6.36,4.00
608,No,0.30,Premium,H,VS2,62.9,59.0,4.30,4.26,2.69
608,No,0.30,Very Good,H,VS2,63.5,58.0,4.27,4.24,2.70
608,No,0.30,Premium,H,VS2,63.0,59.0,4.29,4.25,2.69
608,No,0.30,Premium,H,VS2,62.7,59.0,4.26,4.22,2.66
608,No,0.30,Premium,H,VS2,62.7,59.0,4.27,4.22,2.66
608,No,0.30,Premium,H,VS2,62.6,58.0,4.28,4.22,2.66
608,No,0.30,Premium,H,VS2,62.5,59.0,4.28,4.23,2.66
608,No,0.30,Very Good,H,VS2,63.5,59.0,4.27,4.20,2.69
608,No,0.30,Good,D,VS2,64.1,57.0,4.25,4.21,2.71
608,No,0.30,Premium,H,VS2,61.1,61.0,4.32,4.29,2.63
608,No,0.32,Ideal,E,VS2,61.4,57.0,4.40,4.46,2.72
608,No,0.33,Premium,D,SI1,60.1,59.0,4.46,4.49,2.69
608,No,0.33,Ideal,D,SI1,62.5,54.0,4.43,4.44,2.77
608,No,0.33,Premium,D,SI1,60.3,58.0,4.47,4.49,2.70
608,No,0.33,Very Good,I,VVS1,61.7,61.0,4.43,4.45,2.74
608,No,0.33,Ideal,D,SI1,62.4,54.0,4.41,4.44,2.76
608,No,0.33,Very Good,D,SI1,60.0,59.0,4.47,4.50,2.69
608,No,0.33,Premium,I,VVS1,61.9,60.0,4.41,4.44,2.74
608,No,0.33,Very Good,D,SI1,61.5,60.0,4.41,4.44,2.72
608,No,0.33,Ideal,D,SI1,62.7,55.0,4.40,4.44,2.77
608,No,0.33,Premium,D,SI1,60.4,60.0,4.41,4.46,2.68
608,No,0.33,Ideal,D,SI1,61.3,56.0,4.44,4.46,2.73
608,No,0.33,Very Good,D,SI1,62.8,56.0,4.39,4.43,2.77
608,No,0.33,Very Good,I,VVS1,62.5,61.0,4.38,4.42,2.75
608,No,0.33,Very Good,D,SI1,62.8,55.0,4.41,4.45,2.78
608,No,0.28,Ideal,D,VVS1,61.7,57.0,4.20,4.23,2.60
609,No,0.33,Very Good,I,VVS1,58.9,61.0,4.52,4.55,2.67
609,No,0.29,Very Good,F,VVS1,59.8,61.0,4.31,4.35,2.59
609,No,0.29,Very Good,E,VVS1,59.5,61.0,4.29,4.31,2.56
6541,No,1.18,Ideal,I,VS1,62.6,55.3,6.73,6.79,4.24
6541,No,1.32,Premium,F,SI2,60.6,60.0,7.05,7.10,4.29
6541,No,1.04,Very Good,G,VS1,63.2,56.0,6.39,6.46,4.06
6541,No,1.22,Ideal,H,SI1,62.2,56.0,6.84,6.89,4.27
6542,No,1.04,Ideal,G,VS2,62.8,56.0,6.48,6.42,4.05
6542,No,1.23,Very Good,H,SI1,62.3,58.0,6.79,6.83,4.24
6542,No,1.32,Premium,G,SI1,62.1,59.0,7.03,6.99,4.35
6542,No,1.18,Premium,F,SI1,62.3,59.0,6.75,6.67,4.18
6543,No,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07
6543,No,1.03,Ideal,F,VS2,59.1,55.0,6.60,6.69,3.93
6543,No,1.27,Ideal,E,VS2,61.8,55.0,7.03,6.92,4.31
6543,No,1.27,Ideal,F,VS2,62.8,56.0,6.90,6.86,4.32
6544,No,1.39,Ideal,I,SI2,61.6,55.0,7.14,7.18,4.41
6544,No,1.52,Premium,H,SI2,60.7,60.0,7.55,7.32,4.50
6545,No,1.05,Very Good,F,VS2,62.0,56.0,6.48,6.52,4.03
6545,No,1.25,Premium,I,VS1,60.4,59.0,6.94,7.01,4.21
6545,No,1.23,Good,G,SI1,63.1,56.0,6.78,6.81,4.29
6546,No,1.09,Very Good,G,VS1,62.5,59.0,6.56,6.59,4.11
6546,No,1.51,Very Good,J,SI2,61.9,59.0,7.26,7.31,4.51
6546,No,1.26,Very Good,H,SI1,60.6,60.0,6.97,7.00,4.23
6546,No,1.43,Ideal,J,SI1,62.1,58.0,7.23,7.16,4.47
6547,No,1.20,Premium,H,VS2,60.6,58.0,6.82,6.88,4.15
6548,No,1.06,Ideal,G,VS2,61.1,57.0,6.56,6.59,4.02
6548,No,1.28,Ideal,G,SI2,61.1,58.0,6.98,7.03,4.28
6549,No,0.63,Ideal,D,IF,62.5,55.0,5.47,5.50,3.43
6549,No,1.21,Very Good,G,SI1,61.2,58.0,6.84,6.91,4.21
6552,No,1.30,Ideal,H,SI2,61.1,57.0,7.09,7.04,4.32
6552,No,1.01,Very Good,E,VS2,62.9,57.0,6.34,6.42,4.01
6552,No,1.00,Premium,G,VS1,59.1,61.0,6.54,6.48,3.85
6552,No,1.50,Good,G,SI2,63.6,58.0,7.19,7.09,4.54
